head_id,score,head_label
13965,-5.167191982269287,Hexafluronium
13848,-5.167472839355469,Rosoxacin
14453,-5.169320583343506,Acetic acid
14052,-5.169652462005615,Ethinamate
13687,-5.170737266540527,Magnesium sulfate
13220,-5.1719160079956055,Alanine
13452,-5.172252655029297,Ceruletide
13557,-5.173641681671143,Anisotropine methylbromide
14394,-5.175175666809082,Fludiazepam
13966,-5.175744533538818,Cycrimine
14583,-5.179623603820801,Ketobemidone
14068,-5.185790538787842,Ergoloid mesylate
13217,-5.185833930969238,Threonine
14419,-5.186347007751465,Meticillin
14380,-5.190873622894287,Diamorphine
14411,-5.190896034240723,Cinolazepam
14377,-5.192523002624512,Glutethimide
14633,-5.196471691131592,Acetylcarnitine
14669,-5.1965556144714355,Luliconazole
13251,-5.196573257446289,Indecainide
14138,-5.201597690582275,Ambenonium
14331,-5.204192161560059,Quinupristin
13200,-5.20792293548584,Cystine
14150,-5.209489345550537,Doxacurium
14705,-5.217355728149414,Brotizolam
13203,-5.217364311218262,N-Acetylglucosamine
14700,-5.2211174964904785,Clocapramine
13178,-5.221184253692627,Cyanocobalamin
13653,-5.221977233886719,Demeclocycline
14368,-5.2223381996154785,Ajmaline
14697,-5.2232160568237305,Demexiptiline
13221,-5.2240190505981445,Valine
13752,-5.22680139541626,Azatadine
14388,-5.2308454513549805,Ethyl loflazepate
13556,-5.230868816375732,Bentoquatam
14445,-5.231098651885986,Dalfopristin
13679,-5.234711647033691,Dyclonine
14681,-5.235654830932617,Dimetotiazine
14584,-5.237873077392578,Drotaverine
13772,-5.239334583282471,Hetacillin
14372,-5.239577770233154,Almitrine
14106,-5.2411112785339355,Deserpidine
13968,-5.244695663452148,Demecarium
13407,-5.245733737945557,Buclizine
14666,-5.24708890914917,Amfecloral
14267,-5.249061584472656,Retapamulin
14284,-5.249590873718262,Glisoxepide
13856,-5.250648021697998,Levomenthol
14481,-5.251095771789551,Voglibose
13179,-5.251190185546875,Tetrahydrofolic acid
14499,-5.254838943481445,Silver sulfadiazine
14389,-5.255319118499756,Fenproporex
14694,-5.256513595581055,Ditazole
13551,-5.257955074310303,Acetyldigitoxin
14405,-5.259934425354004,Prazepam
14482,-5.26181173324585,Enoximone
14608,-5.2639946937561035,Pipazethate
13834,-5.268730640411377,Colistin
13176,-5.271106243133545,Felypressin
14113,-5.275941848754883,Oxamniquine
13191,-5.276693820953369,Ornithine
14568,-5.2782063484191895,Lumefantrine
13226,-5.284074783325195,Isoleucine
13698,-5.28566312789917,Sulfametopyrazine
13956,-5.290013790130615,Tipranavir
14493,-5.292450428009033,Lofexidine
14631,-5.299799919128418,Tauroursodeoxycholic acid
14221,-5.300204277038574,Dezocine
14335,-5.302586078643799,Glymidine
14451,-5.304853439331055,Oxitriptan
13979,-5.3072004318237305,Netilmicin
14413,-5.311488628387451,Cilastatin
14709,-5.313182830810547,Cytisine
13597,-5.3132853507995605,Tigecycline
13868,-5.318548679351807,Progabide
13922,-5.32080602645874,Benzylpenicilloyl polylysine
14609,-5.335414409637451,Salicylamide
13498,-5.337528228759766,Clomocycline
13756,-5.342092514038086,Methoxamine
14410,-5.342825412750244,Zinc
14309,-5.344679832458496,Pipecuronium
14615,-5.346989631652832,Tymazoline
14600,-5.352034568786621,Polidocanol
14484,-5.352121353149414,Vapreotide
14454,-5.355295658111572,Phenol
14688,-5.364895820617676,Etofibrate
14428,-5.3650803565979,Amyl Nitrite
14529,-5.3666510581970215,Incadronic acid
14649,-5.3692498207092285,Linaclotide
14620,-5.373392581939697,Cinitapride
14124,-5.380782604217529,Methyprylon
14690,-5.385519504547119,Etidocaine
13248,-5.389728546142578,Ethchlorvynol
13547,-5.4056925773620605,Levallorphan
13313,-5.420800685882568,Lymecycline
14307,-5.430593967437744,Metocurine
14107,-5.445727825164795,Pentolinium
14365,-5.446594715118408,Stepronin
13270,-5.457335472106934,Remikiren
14429,-5.4596099853515625,Erythrityl tetranitrate
14686,-5.473803520202637,Fenspiride
14693,-5.477184295654297,Eperisone
14673,-5.5059943199157715,Isoconazole
14556,-5.516282558441162,Arbekacin
14678,-5.600697040557861,Hexoprenaline
13680,-5.605448246002197,Nystatin
14634,-5.608834266662598,Hydroxyproline
14502,-5.676291465759277,Ecabet
14574,-5.684826850891113,Propylhexedrine
14160,-5.693713665008545,Sulfoxone
13822,-5.696471214294434,Uracil mustard
13208,-5.795581340789795,Pyridoxal
14546,-5.903198719024658,Peramivir
14422,-5.9449992179870605,Tazobactam
